STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDFG,WESD,WESF,WSFG
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-01-30,,,0.01,,,9,18,0,31,,,102.9
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-01-31,,,0.08,,,16,34,-2,17,,,78.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-01,,,0.00,,,27,40,13,27,,,125.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-02,,,0.00,,,8,15,1,32,,,102.9
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-03,,,,,,22,30,14,21,,,116.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-04,,,0.14,,,24,34,13,33,,,132.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-05,,,0.00,,,11,19,3,31,,,127.5
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-06,,,0.00,,,16,25,7,27,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-07,,,0.24,,,13,22,3,32,,,82.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-08,,,0.00,,,9,22,-3,25,,,102.9
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-09,,,0.08,,,13,24,1,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-10,,,0.13,,,23,25,20,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-11,,,0.06,,,25,29,20,30,,,91.7
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-12,,,0.00,,,14,27,0,32,,,87.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-13,,,0.00,,,11,26,-3,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-14,,,0.00,,,30,39,20,21,,,91.7
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-15,,,0.00,,,40,45,34,21,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-16,,,0.00,,,26,38,15,31,,,145.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-17,,,0.00,,,20,31,9,21,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-18,,,0.00,,,31,38,25,20,,,78.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-19,,,0.35,,,35,41,28,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-20,,,0.33,,,45,51,38,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-21,,,0.19,,,36,45,28,34,,,127.5
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-22,,,0.00,,,31,35,27,32,,,87.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-23,,,0.15,,,33,40,26,10,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-24,,,0.00,,,36,41,32,10,,,107.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-25,,,0.20,,,42,51,33,10,,,154.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-26,,,0.00,,,35,45,26,27,,,107.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-27,,,0.00,,,38,52,23,20,,,102.9
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-02-28,,,0.00,,,43,55,30,34,,,87.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-01,,,0.02,,,34,41,27,4,,,116.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-02,,,0.03,,,33,36,29,33,,,125.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-03,,,0.00,,,34,41,26,32,,,102.9
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-04,,,0.00,,,29,35,24,35,,,136.5
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-05,,,0.00,,,28,35,20,34,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-06,,,0.00,,,32,36,29,9,,,111.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-07,,,0.03,,,36,40,31,9,,,82.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-08,,,0.00,,,30,33,27,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-09,,,0.00,,,33,39,27,29,,,120.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-10,,,0.00,,,30,36,24,31,,,98.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-11,,,0.00,,,29,37,20,33,,,98.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-12,,,0.00,,,26,32,21,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-13,,,0.00,,,32,38,26,29,,,87.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-14,,,0.00,,,30,35,26,32,,,125.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-15,,,0.00,,,31,41,22,33,,,111.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-16,,,0.00,,,24,30,18,29,,,116.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-17,,,0.00,,,29,40,19,33,,,116.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-18,,,0.00,,,30,40,21,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-19,,,0.00,,,23,31,16,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-20,,,0.00,,,28,36,19,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-21,,,0.00,,,33,43,23,1,,,87.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-22,,,0.00,,,33,41,24,32,,,91.7
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-23,,,0.00,,,32,41,24,36,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-24,,,0.00,,,29,37,22,36,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-25,,,0.00,,,27,37,18,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-26,,,0.00,,,36,46,27,12,,,107.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-27,,,0.15,,,38,40,35,11,,,78.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-28,,,0.00,,,40,46,35,34,,,91.7
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-29,,,0.57,,,41,44,38,34,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-30,,,0.00,,,34,42,26,33,,,107.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-03-31,,,0.13,,,35,45,25,20,,,136.5
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-01,,,0.00,,,32,38,26,32,,,136.5
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-02,,,0.00,,,33,42,24,18,,,82.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-03,,,0.61,,,37,41,33,10,,,102.9
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-04,,,0.18,,,33,42,24,27,,,199.1
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-05,,,0.00,,,25,35,16,28,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-06,,,0.04,,,33,39,27,30,,,125.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-07,,,0.00,,,28,33,23,30,,,125.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-08,,,0.00,,,28,35,22,33,,,98.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-09,,,0.00,,,29,37,20,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-10,,,0.01,,,32,39,25,20,,,82.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-11,,,0.04,,,33,40,25,20,,,87.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-12,,,0.13,,,38,51,24,33,,,107.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-13,,,0.38,,,39,43,36,34,,,98.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-14,,,0.72,,,31,38,24,4,,,120.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-15,,,0.83,,,29,33,26,9,,,154.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-16,,,1.07,,,35,37,32,9,,,136.5
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-17,,,0.01,,,32,34,30,25,,,98.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-18,,,0.00,,,36,40,31,27,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-19,,,0.00,,,34,38,30,32,,,111.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-20,,,0.00,,,37,45,28,27,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-21,,,0.00,,,43,57,30,33,,,78.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-22,,,0.00,,,45,58,32,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-23,,,0.00,,,47,65,28,12,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-24,,,0.07,,,49,61,38,23,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-25,,,0.87,,,46,52,39,32,,,91.7
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-26,,,0.04,,,47,58,37,33,,,98.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-27,,,0.00,,,44,57,31,27,,,71.6
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-28,,,0.03,,,40,46,35,33,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-29,,,0.00,,,42,50,33,32,,,125.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-04-30,,,0.00,,,50,65,36,32,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-01,,,0.00,,,53,72,34,21,,,102.9
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-02,,,0.00,,,,,45,22,,,102.9
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-03,,,0.14,,,60,71,48,26,,,111.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-04,,,0.30,,,56,68,44,27,,,219.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-05,,,0.00,,,54,71,37,20,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-06,,,0.00,,,56,65,47,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-07,,,0.00,,,51,61,40,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-08,,,0.00,,,51,67,35,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-09,,,0.00,,,59,76,43,11,,,71.6
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-10,,,0.21,,,55,69,42,28,,,140.9
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-11,,,0.00,,,45,51,38,1,,,91.7
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-12,,,0.00,,,48,59,37,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-13,,,0.00,,,53,65,40,10,,,87.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-14,,,0.00,,,55,69,41,20,,,78.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-15,,,0.86,,,60,70,51,32,,,71.6
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-16,,,0.00,,,58,69,47,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-17,,,0.00,,,62,75,49,6,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-18,,,0.00,,,56,64,48,8,,,98.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-19,,,0.28,,,56,61,51,9,,,102.9
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-20,,,0.00,,,56,69,43,31,,,91.7
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-21,,,0.00,,,56,69,43,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-22,,,0.06,,,57,62,53,10,,,87.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-23,,,0.00,,,64,78,51,,,,
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-24,,,,,,,,,21,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-25,,,0.00,,,67,81,53,21,,,102.9
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-26,,,0.01,,,68,79,57,35,,,71.6
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-27,,,0.00,,,67,78,57,12,,,71.6
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-28,,,0.00,,,74,87,60,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-29,,,0.00,,,71,80,62,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-30,,,0.00,,,75,85,64,9,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-05-31,,,0.13,,,73,81,64,21,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-01,,,0.00,,,71,81,61,0,,,87.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-02,,,0.00,,,61,67,54,1,,,82.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-03,,,0.02,,,60,67,53,9,,,82.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-04,,,,,,,,59,29,,,120.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-05,,,0.00,,,55,59,51,30,,,98.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-06,,,0.00,,,54,59,49,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-07,,,0.00,,,62,72,52,22,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-08,,,0.00,,,62,71,54,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-09,,,0.00,,,64,75,53,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-10,,,0.00,,,62,72,52,11,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-11,,,0.00,,,60,72,47,10,,,78.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-12,,,,,,62,77,46,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-13,,,0.06,,,69,77,62,29,,,145.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-14,,,0.00,,,65,74,55,31,,,132.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-15,,,0.00,,,63,76,51,20,,,71.6
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-16,,,0.00,,,65,81,50,22,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-17,,,0.00,,,71,85,56,20,,,78.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-18,,,0.37,,,76,88,65,28,,,194.6
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-19,,,0.00,,,64,73,54,0,,,87.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-20,,,0.00,,,65,76,55,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-21,,,0.00,,,61,70,52,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-22,,,0.09,,,62,75,48,8,,,82.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-23,,,0.03,,,64,67,62,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-24,,,0.59,,,64,70,58,35,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-25,,,0.00,,,64,74,53,1,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-26,,,0.00,,,61,74,49,8,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-27,,,0.19,,,66,70,62,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-28,,,0.00,,,72,84,60,32,,,82.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-29,,,0.00,,,73,86,60,31,,,71.6
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-06-30,,,0.00,,,78,90,67,20,,,102.9
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-01,,,0.00,,,80,90,69,21,,,87.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-02,,,1.05,,,76,88,64,21,,,98.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-03,,,0.00,,,73,86,60,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-04,,,0.00,,,75,89,60,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-05,,,0.48,,,78,90,66,29,,,107.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-06,,,,,,70,75,64,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-07,,,0.00,,,66,78,54,18,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-08,,,0.00,,,68,81,54,20,,,71.6
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-09,,,0.00,,,70,87,53,21,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-10,,,0.00,,,74,84,64,32,,,87.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-11,,,0.00,,,69,78,59,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-12,,,0.00,,,72,82,62,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-13,,,0.00,,,76,84,67,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-14,,,0.13,,,74,79,68,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-15,,,0.00,,,76,86,65,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-16,,,0.56,,,74,83,64,30,,,156.6
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-17,,,0.00,,,71,79,63,31,,,102.9
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-18,,,0.00,,,65,74,57,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-19,,,,,,,,,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-20,,,,,,,83,,11,,,107.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-21,,,,,,75,79,71,9,,,116.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-22,,,,,,,,,8,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-23,,,,,,,79,,12,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-24,,,0.27,,,77,84,70,13,,,71.6
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-25,,,0.00,,,72,83,61,29,,,78.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-26,,,,,,,,58,,,,
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-27,,,0.00,,,69,78,59,21,,,91.7
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-28,,,0.03,,,64,73,55,29,,,102.9
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-29,,,0.09,,,65,77,53,28,,,91.7
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-30,,,0.00,,,67,78,55,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-07-31,,,0.00,,,70,78,62,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-01,,,0.00,,,74,79,70,19,,,102.9
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-02,,,0.00,,,72,81,64,19,,,71.6
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-03,,,0.00,,,72,81,63,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-04,,,0.00,,,75,84,66,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-05,,,0.00,,,75,87,63,21,,,78.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-06,,,0.24,,,80,90,70,19,,,111.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-07,,,0.01,,,75,81,69,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-08,,,1.51,,,71,78,63,34,,,78.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-09,,,0.01,,,72,83,60,22,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-10,,,0.00,,,68,77,59,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-11,,,0.00,,,68,80,56,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-12,,,0.00,,,72,81,63,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-13,,,0.00,,,72,81,64,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-14,,,0.00,,,76,87,65,34,,,71.6
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-15,,,0.00,,,76,89,63,29,,,73.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-16,,,0.00,,,74,83,65,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-17,,,1.22,,,74,80,68,21,,,78.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-18,,,0.00,,,69,76,62,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-19,,,0.00,,,68,76,59,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-20,,,0.00,,,69,77,61,11,,,78.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-21,,,0.83,,,71,75,67,21,,,125.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-22,,,0.00,,,61,70,52,33,,,98.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-23,,,0.00,,,66,80,52,21,,,78.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-24,,,0.00,,,67,80,54,21,,,82.8
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-25,,,0.33,,,72,77,66,21,,,91.7
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-26,,,0.00,,,74,84,64,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-27,,,0.03,,,71,78,63,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-28,,,0.00,,,80,89,71,20,,,98.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-29,,,,,,74,84,64,27,,,98.4
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-30,,,,,,60,67,54,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-08-31,,,0.00,,,66,74,58,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-09-01,,,0.00,,,69,81,57,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-09-02,,,0.00,,,75,80,69,20,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-09-03,,,0.00,,,78,87,68,20,,,78.3
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-09-04,,,0.00,,,72,81,62,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-09-05,,,0.00,,,77,89,65,20,,,96.2
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-09-06,,,0.00,,,70,78,62,0,,,0.0
CA006155875,"OSHAWA, ON CA",43.9167,-78.8833,140.0,2018-09-07,,,0.00,,,66,75,57,34,,,71.6
